CourseId,ReviewId,SemanticUnit,Label
intro-data-science-programacion-estadistica-r,935,el curso est muy bien como iniciaci n,4
intro-data-science-programacion-estadistica-r,935,quiz para que aprendi semos las pr cticas deber,4
intro-data-science-programacion-estadistica-r,935,ser un poco completas proponer ejercicios extra para hacer nosotros solos pero como introducci n al programa r es suficiente,4
intro-data-science-programacion-estadistica-r,936,el mejor curso en r que,5
intro-data-science-programacion-estadistica-r,936,encontrado en dos os de ver r en ingles,5
intro-data-science-programacion-estadistica-r,936,en serio,5
intro-data-science-programacion-estadistica-r,936,hay partes que es mejor ver en tu propio idioma,5
intro-data-science-programacion-estadistica-r,936,porque se entiende mas facil,5
intro-data-science-programacion-estadistica-r,937,muy bueno,5
intro-data-science-programacion-estadistica-r,938,muy recomendable,4
intro-data-science-programacion-estadistica-r,939,es el primer curso que hago pareci muy bueno sencillo,5
intro-data-science-programacion-estadistica-r,939,es una introducci n como dice su,5
intro-data-science-programacion-estadistica-r,939,tulo espero seguir aumentando mis habilidades profesionales,5
intro-data-science-programacion-estadistica-r,940,el curso es muy bueno lo que,3
intro-data-science-programacion-estadistica-r,940,apena es que halla tenido problemas en todos los env os de las tareas pese,3
intro-data-science-programacion-estadistica-r,940,que avanzado por mi propia cuenta,3
intro-data-science-programacion-estadistica-r,940,recomiendo que arreglen ese aspecto ser,3
intro-data-science-programacion-estadistica-r,940,de gran ayuda que hagan un v deo explicativo sobre las consideraciones,3
intro-data-science-programacion-estadistica-r,940,tener para enviar correctamente la tarea,3
intro-data-science-programacion-estadistica-r,941,muy buen curso te ense los,5
intro-data-science-programacion-estadistica-r,941,todos b sicos para iniciarse en la programaci n en r,5
intro-data-science-programacion-estadistica-r,942,cumpli con su objetivo,5
intro-data-science-programacion-estadistica-r,943,un muy buen curso introductorio,5
intro-data-science-programacion-estadistica-r,944,muy buen curso,4
intro-data-science-programacion-estadistica-r,944,l stima que existan fallos la hora de cargar los ejercicios en algunos casos,4
intro-data-science-programacion-estadistica-r,944,excelentes videos que te llevan paso paso para conocer el programa,4
intro-data-science-programacion-estadistica-r,945,pareci muy buen curso aunque por momentos los saltos cualitativos en relaci n,3
intro-data-science-programacion-estadistica-r,945,la dificultad eran muy grandes por lo que en los primeros ejercicios cost un poco,3
intro-data-science-programacion-estadistica-r,945,luego ya entendiendo la l gica fue f cil,3
intro-data-science-programacion-estadistica-r,945,los videos son din micos explican con mucha claridad,3
intro-data-science-programacion-estadistica-r,946,excelente curso de introducci n r,5
intro-data-science-programacion-estadistica-r,946,lo realizaron de una manera per din mica sencilla quiero felicitarlos por ello,5
intro-data-science-programacion-estadistica-r,946,la practica de funciones podr ajustarse un poco porque falta flexibilidad en la manera de escribir las funciones de la practica,5
intro-data-science-programacion-estadistica-r,946,puedes demorarte en ello sin embargo es excelente,5
intro-data-science-programacion-estadistica-r,946,encanta que sea impartido en espa ol,5
intro-data-science-programacion-estadistica-r,946,por la unam que una vez demuestra su grandeza,5
intro-data-science-programacion-estadistica-r,946,gracias,5
intro-data-science-programacion-estadistica-r,947,es muy til sobretodo para gente que no tenga muchos conocimientos de leguaje el entorno r,5
intro-data-science-programacion-estadistica-r,948,muy bueno la verdad gracias por ense arnos r desde el inicio es muy buena la explicaci n,5
intro-data-science-programacion-estadistica-r,949,aprendido una herramienta mas para mi trabajo aunque son los elementos iniciales sieto que,5
intro-data-science-programacion-estadistica-r,949,ayudar n reforzar mis conocimietnos para el manejo de la informaci n coon r,5
intro-data-science-programacion-estadistica-r,950,es un curso b sico est bastante completo adem,4
intro-data-science-programacion-estadistica-r,950,los foros de discusi n son muy buen complemento recomendable,4
intro-data-science-programacion-estadistica-r,951,un curso excepcional para iniciarse de forma amigable en el mundo de la programaci n en r,5
intro-data-science-programacion-estadistica-r,952,entrega una visi n amplia del uso del software para principiantes,5
intro-data-science-programacion-estadistica-r,953,voy por el tema 1 pero,5
intro-data-science-programacion-estadistica-r,953,parece que esta muy bien explicado,5
intro-data-science-programacion-estadistica-r,954,muy buen curso para introducirte en r,5
intro-data-science-programacion-estadistica-r,954,¡lo recomiendo,5
intro-data-science-programacion-estadistica-r,955,curso muy completo con todas las herramientas b sicas para comenzar tu trayectoria en r,5
intro-data-science-programacion-estadistica-r,956,excelente curso introductorio para recordar conceptos b sicos,5
intro-data-science-programacion-estadistica-r,956,lo recomendado mucha gente que busca adentrarse en el mundo de r,5
intro-data-science-programacion-estadistica-r,957,un curso muy bien explicado con todos los recursos para aprender r pidamente,5
intro-data-science-programacion-estadistica-r,958,esta muy bien para una introduccion si eres nuevo te da una idea de como se maneja,5
intro-data-science-programacion-estadistica-r,958,si ya manejado programas similares antes mucho mejor ya que rapidamente te acoplas utilizar esta programaci n,5
intro-data-science-programacion-estadistica-r,959,buen curso explicaciones claras todos los temas,5
intro-data-science-programacion-estadistica-r,960,buen curso tienen errores en el swirl,4
intro-data-science-programacion-estadistica-r,960,considero que se debieron detener mas en las funciones,4
intro-data-science-programacion-estadistica-r,960,por todo lo dem,4
intro-data-science-programacion-estadistica-r,960,agradecimiento c gracias,4
intro-data-science-programacion-estadistica-r,960,""")",4
intro-data-science-programacion-estadistica-r,961,excelente curso muy completo claro,5
intro-data-science-programacion-estadistica-r,961,lo recomiendo para personas que est n empezando aprender r,5
intro-data-science-programacion-estadistica-r,962,gusto mucho pero es muy b sico en estad stica,5
intro-data-science-programacion-estadistica-r,962,sin embargo el profesor explica se desarrolla muy bien,5
intro-data-science-programacion-estadistica-r,963,el curso es muy elemental se centra en su mayor en gr ficas,2
intro-data-science-programacion-estadistica-r,964,excelente 100 de interacci n con r recomendado,5
intro-data-science-programacion-estadistica-r,965,un curso muy bien estructurado,5
intro-data-science-programacion-estadistica-r,965,como dice es una introducci n pero te da todo lo b sico para poder trabajar con r sin problemas,5
intro-data-science-programacion-estadistica-r,965,que para un uso est ndar de este programa es que suficiente,5
intro-data-science-programacion-estadistica-r,966,esta muy bien explicado para aquellos que somos novatos en este lenguaje de programacion,5
intro-data-science-programacion-estadistica-r,966,las practicas complementan los videos para un mejor entendimiento,5
intro-data-science-programacion-estadistica-r,967,buen curso para iniciarse en el manejo de la herramienta r debe complementarse para lograr conocer un poco,4
intro-data-science-programacion-estadistica-r,967,acerca de las funciones que se pueden llevar cabo con el programa,4
intro-data-science-programacion-estadistica-r,968,parece que los v deos explicativos previos,4
intro-data-science-programacion-estadistica-r,968,los ejercicios no son suficientemente claros en mi experiencia fue mucho,4
intro-data-science-programacion-estadistica-r,968,claro la explicaci n que se mostraba en las pr cticas,4
intro-data-science-programacion-estadistica-r,969,muy bueno para quienes no tenemos nociones del lenguaje,5
intro-data-science-programacion-estadistica-r,970,curso perfecto para poder iniciar en la programaci n en r,5
intro-data-science-programacion-estadistica-r,970,para poder profundizar un poco mas en la ciencia de los datos,5
intro-data-science-programacion-estadistica-r,971,este um curso b sico de r que excelente para iniciantes,4
intro-data-science-programacion-estadistica-r,971,linguagem bastante acess vel e aulas muito claras,4
intro-data-science-programacion-estadistica-r,971,minha primeira l ngua portugu mas pude acompanhar espanhol usado muito bem,4
intro-data-science-programacion-estadistica-r,971,atividades no swirl ajudam bastante entender que passado na video aula,4
intro-data-science-programacion-estadistica-r,971,recomendo fortemente este curso,4
intro-data-science-programacion-estadistica-r,972,excelente curso,5
intro-data-science-programacion-estadistica-r,972,pero no podido instalar para mac el paquete rgl el de gr ficas de 3d,5
intro-data-science-programacion-estadistica-r,972,ser muy cool un curso dedicado nicamente,5
intro-data-science-programacion-estadistica-r,972,ggplot2recomendado para aquellos que empezamos de cero en r,5
intro-data-science-programacion-estadistica-r,973,una excelente introducci n adecuados ejercicios en este programa de analisis de datos b sico para muchos profesionistas,5
intro-data-science-programacion-estadistica-r,974,el curso est muy bien planteado para ser interactivo,5
intro-data-science-programacion-estadistica-r,974,poner prueba lo que se va aprendiendo,5
intro-data-science-programacion-estadistica-r,974,es una buena introducci n la programaci n en r,5
intro-data-science-programacion-estadistica-r,975,claro bien manejado,5
intro-data-science-programacion-estadistica-r,976,introduction r initial functionality course excellent,4
intro-data-science-programacion-estadistica-r,976,miss content think even introductory course could things learn,4
intro-data-science-programacion-estadistica-r,977,muy buena introducci n r,5
intro-data-science-programacion-estadistica-r,977,recomendable,5
intro-data-science-programacion-estadistica-r,978,excelente realmente hab tomado un curso hace dos,5
intro-data-science-programacion-estadistica-r,978,os de r con esta nueva explicaci n record todo muchas gracias por el aporte,5
intro-data-science-programacion-estadistica-r,979,un curso muy bueno te ense,5
intro-data-science-programacion-estadistica-r,979,tanto la teor como la pr ctica,5
intro-data-science-programacion-estadistica-r,980,el curso es interesante pero pretende cubrir muchos temas en poo tiempo,3
intro-data-science-programacion-estadistica-r,980,el instructor no pareci particularmente bien preparado para platicar los temas creo que podr haber tenido mayor profundidad conocimiento,3
intro-data-science-programacion-estadistica-r,981,muy bueno para quien no tenga idea de que es r,5
intro-data-science-programacion-estadistica-r,981,quiera hacer un curso para empezar progresar est bien estructurado explicado,5
intro-data-science-programacion-estadistica-r,981,con forme se va avanzando se hace interesante,5
intro-data-science-programacion-estadistica-r,981,lo recomiendo,5
intro-data-science-programacion-estadistica-r,982,excelente curso introductorio al mundo de r,5
intro-data-science-programacion-estadistica-r,983,buen curso para iniciarte en r casi desde cero,5
intro-data-science-programacion-estadistica-r,984,¡excelente curso,5
intro-data-science-programacion-estadistica-r,985,gusto mucho porque te lleva de la mano durante la explicaci n,5
intro-data-science-programacion-estadistica-r,985,el desarrollo de las tareas para mi que no sab nada es ideal,5
intro-data-science-programacion-estadistica-r,986,es un curso excelente para adentrarse al mundo de la programaci n con el programa r,5
intro-data-science-programacion-estadistica-r,987,muy buen curso,5
intro-data-science-programacion-estadistica-r,987,gracias por ofertarlo,5
intro-data-science-programacion-estadistica-r,988,nice r introductory course spanish speakers thanks lot unam,5
intro-data-science-programacion-estadistica-r,989,muy buena,4
intro-data-science-programacion-estadistica-r,990,gusta mucho la forma de explicar del profesor lo dice claro sin embargo,4
intro-data-science-programacion-estadistica-r,990,gustar que no la parte de encuesta durante el video no interrumpiera la explicaci n que est dando si no haciendo un punto,4
intro-data-science-programacion-estadistica-r,990,parte haya un espacio para esta secci n,4
intro-data-science-programacion-estadistica-r,991,realmente cumple con el nombre del curso es una buena introducci n,4
intro-data-science-programacion-estadistica-r,991,r que te permite tener una base para utilizarlo en tus primeros c lculos al tiempo que buscar conocimientos avanzados,4
intro-data-science-programacion-estadistica-r,992,un curso muy completo pr ctico,5
intro-data-science-programacion-estadistica-r,993,muy bueno,5
intro-data-science-programacion-estadistica-r,994,un curso muy completo para iniciarse en el mundo de la programaci n con r,5
intro-data-science-programacion-estadistica-r,995,muy buen curso para iniciarse en el lenguaje r,5
intro-data-science-programacion-estadistica-r,996,es un muy buen curso para quienes tiene conocimientos de estad stica,4
intro-data-science-programacion-estadistica-r,996,desean comenzar conocer el entorno de programaci n en r para desarrollar de automatizaci n b sica,4
intro-data-science-programacion-estadistica-r,996,sin embargo para quienes no tienen mucha experiencia estad stica puede resultar un poco complejo,4
intro-data-science-programacion-estadistica-r,996,para sacarle mayor provecho este curso ser,4
intro-data-science-programacion-estadistica-r,996,recomendable para los no expertos en estad stica haber llevado primero uno de estad stica b sica con r,4
intro-data-science-programacion-estadistica-r,997,buen curso de inducci n en rrecomendado,4
intro-data-science-programacion-estadistica-r,998,excelente muy claro preciso,5
intro-data-science-programacion-estadistica-r,999,muy buen curso al ser explicado detalladamente,4
intro-data-science-programacion-estadistica-r,1000,excelente curso,5
intro-data-science-programacion-estadistica-r,1000,el dise del mismo es muy accesible,5
intro-data-science-programacion-estadistica-r,1000,hace verlo f cil por sus buenas explicaciones,5
intro-data-science-programacion-estadistica-r,1001,el contenido es muy bueno sin embargo existen problemas en el curso con la carga de las bases de datos para un novato esto es desanimante si logran mejorar eso tienen un excelente programa,3
intro-data-science-programacion-estadistica-r,1002,buenas explicaciones las lecciones con swirl ayudan mucho,5
intro-data-science-programacion-estadistica-r,1002,practicar lo aprendido en los videos,5
intro-data-science-programacion-estadistica-r,1003,good thanks coursera,5
intro-data-science-programacion-estadistica-r,1004,e,5
intro-data-science-programacion-estadistica-r,1005,mi parecer le falta una parte pr ctica mas amplia pues los ejercicios son bastante dirigidos,2
intro-data-science-programacion-estadistica-r,1005,apenas hace falta pensar con cortar,2
intro-data-science-programacion-estadistica-r,1005,pegar ya tienes el 90 de las pr cticas realizadas con lo que se hace mas dif cil el asimilar los conceptos,2
intro-data-science-programacion-estadistica-r,1006,muy buen curso de introducci n para el r,5
intro-data-science-programacion-estadistica-r,1007,el profesor es muy claro el material excelente muy recomendado para principiantes en r,5
intro-data-science-programacion-estadistica-r,1008,excelente curso muy ctico,4
intro-data-science-programacion-estadistica-r,1009,es un curso bien estructurado muy completo,4
intro-data-science-programacion-estadistica-r,1009,ya ten bases conocimientos en r puesto que soy estad stico pero con este curso conoc,4
intro-data-science-programacion-estadistica-r,1009,aprend nuevas funciones que hacen el trabajo mas ameno,4
intro-data-science-programacion-estadistica-r,1009,f cil para programaci n estad stica,4
intro-data-science-programacion-estadistica-r,1009,muchas gracias,4
intro-data-science-programacion-estadistica-r,1010,curso ameno muy recomendable para personas con nulo conocimientos del lenguaje r inclusive para las personas con mayor conocimiento ya que existen subtemas recomendaciones interesantes dentro del curso,5
intro-data-science-programacion-estadistica-r,1010,quiz un par de tareas sin recibir ayuda dentro de swirl para mejorar las habilidades capacidades de los estudiantes,5
intro-data-science-programacion-estadistica-r,1011,buen curso para comenzar programar con r los v deos son muy claros en las explicaciones que ofrecen,5
intro-data-science-programacion-estadistica-r,1012,bueno,4
intro-data-science-programacion-estadistica-r,1013,muy recomedable,5
intro-data-science-programacion-estadistica-r,1014,excelente para quienes quieran iniciar en el uso de esta herramienta para,4
intro-data-science-programacion-estadistica-r,1014,lisis de datos como profesionales en estad stica actuar inform tica econom etc,4
intro-data-science-programacion-estadistica-r,1015,es muy bueno,5
intro-data-science-programacion-estadistica-r,1016,excelente curso b sico de r,5
intro-data-science-programacion-estadistica-r,1017,excelente curso con interesante contenidos tanto te ricos como pr cticos para el manejo de r,4
intro-data-science-programacion-estadistica-r,1018,excelente docente,5
intro-data-science-programacion-estadistica-r,1019,muy bien explicado las practicas en swirl son muy tiles para repasar ojala saquen pronto otros cursos,5
intro-data-science-programacion-estadistica-r,1019,avanzados para continuar con este campo,5
intro-data-science-programacion-estadistica-r,1020,va bien,5
intro-data-science-programacion-estadistica-r,1021,curso recomendado se aprende las nociones necesarias para manejar r,5
intro-data-science-programacion-estadistica-r,1022,excelente curso recomendado para principiantes,4
intro-data-science-programacion-estadistica-r,1023,muy buen primer acercamiento al lenguaje de programaci n r,5
intro-data-science-programacion-estadistica-r,1023,ayud bastante lo recomiendo,5
intro-data-science-programacion-estadistica-r,1024,es un programa curso muy bueno lamentablemente no,5
intro-data-science-programacion-estadistica-r,1024,di cuenta que el tiempo que tenia esas semanas fu muy poco,5
intro-data-science-programacion-estadistica-r,1024,lo cual incluso falt para descansar bien el curso es muy bueno lo intentar hacer mas adelante,5
intro-data-science-programacion-estadistica-r,1024,segundo semestre del presente,5
intro-data-science-programacion-estadistica-r,1025,excelente ampliamente recomendado,5
intro-data-science-programacion-estadistica-r,1026,hecho varios cursos de r pero en ingl,5
intro-data-science-programacion-estadistica-r,1026,este curso est la altura de los mejores,5
intro-data-science-programacion-estadistica-r,1026,apoyemos el poder tomar cursos de calidad en nuestro idioma nativo,5
intro-data-science-programacion-estadistica-r,1027,muy adecuado,4
intro-data-science-programacion-estadistica-r,1027,tal vez algunos les parecer lento al principio pero vale la pena aguantar la semana 2,4
intro-data-science-programacion-estadistica-r,1028,es una nueva oportunidad de realizar las labores de una mejor nueva forma,5
intro-data-science-programacion-estadistica-r,1029,excelente curso lastima que no pueda certificarme por no tener los recursos,5
intro-data-science-programacion-estadistica-r,1030,excelente curso para iniciar el proceso de aprendizaje en r,5
intro-data-science-programacion-estadistica-r,1031,excelente curso introdut rio sobre r,5
intro-data-science-programacion-estadistica-r,1032,le faltan ejercicios completos aplicados,4
intro-data-science-programacion-estadistica-r,1033,muy interesante en su primera semana de estudio de hecho que es el empujo para poder aprender mas de este lenguaje,5
intro-data-science-programacion-estadistica-r,1034,es un muy buen curso gust bastante,4
intro-data-science-programacion-estadistica-r,1034,muy sencillo es una gran introducci n al lenguaje r,4
intro-data-science-programacion-estadistica-r,1035,muy completo aunque swirl pide respuestas demasiado exactas,4
intro-data-science-programacion-estadistica-r,1035,no deja opci n segundas vias,4
intro-data-science-programacion-estadistica-r,1036,un curso excelente,5
intro-data-science-programacion-estadistica-r,1036,lo recomiendo totalmente normalmente se aprenden solo los comandos para realizar los analisis estadisticos que cada area de estudio necesita pero este curso explica desde cero que es r como funciona,5
intro-data-science-programacion-estadistica-r,1036,porque funciona de ese modo lo que facilita el uso del programa en mucho mas que los comandos aprendidos de memoria permite entender mejor poder aplicar el conocimiento,5
intro-data-science-programacion-estadistica-r,1037,b sico pero excelente,5
intro-data-science-programacion-estadistica-r,1038,totalmente recomendado,5
intro-data-science-programacion-estadistica-r,1038,aprendes mucho de r en muy poco tiempo,5
intro-data-science-programacion-estadistica-r,1039,el contenido esta expuesto demasiado r pido,1
intro-data-science-programacion-estadistica-r,1039,veces las explicaciones son poco claras,1
intro-data-science-programacion-estadistica-r,1039,pero la verdadera raz n de est calificaci n tan baja es la falta de contenido practico es decir ejercicios para practicar ya que desde mi humilde opini n pienso que cuando mas se aprende es cuando lo practica le surgen uno los problemas,1
intro-data-science-programacion-estadistica-r,1040,se pierde tiempo en temas que no son importantes ya que el programa requiere de mucho tiempo,1
intro-data-science-programacion-estadistica-r,1041,por lo que estoy viendo,5
intro-data-science-programacion-estadistica-r,1041,muy bueno muy claro,5
intro-data-science-programacion-estadistica-r,1041,felicitaciones,5
intro-data-science-programacion-estadistica-r,1042,el curso debio ser un poco,3
intro-data-science-programacion-estadistica-r,1042,largo e incluir pr cticas independiente del programa,3
intro-data-science-programacion-estadistica-r,1042,pero sirvi bien como introducci n,3
intro-data-science-programacion-estadistica-r,1043,pareci un buen curso dado el tiempo que dur,4
intro-data-science-programacion-estadistica-r,1044,excelente curso,5
intro-data-science-programacion-estadistica-r,1044,la metodolog el contenido es adecuado para aprender manejar el programa,5
intro-data-science-programacion-estadistica-r,1044,adem el curso est dirigido un p blico en general sin mayores pre saberes del tema,5
intro-data-science-programacion-estadistica-r,1045,buenas introduccion al programa r se queda algo basico en los ejemplos pero es bastante completo largo,4
intro-data-science-programacion-estadistica-r,1046,excelentesin duda un complemento esencial para ingenieros que tienen como base la estad stica,5
intro-data-science-programacion-estadistica-r,1046,una introducci n b sica pero completa del software r,5
intro-data-science-programacion-estadistica-r,1047,genial curso,4
intro-data-science-programacion-estadistica-r,1047,aprend varias cosas,4
intro-data-science-programacion-estadistica-r,1047,soy usuario principiante interesaba en el uso de la herramienta ggplot2 similares,4
intro-data-science-programacion-estadistica-r,1047,hubiera querido profundizaran en el uso de esa paqueter,4
intro-data-science-programacion-estadistica-r,1047,en general gusto con todo,4
intro-data-science-programacion-estadistica-r,1047,esperar un curso de actualizaci n de un grado de avance,4
intro-data-science-programacion-estadistica-r,1047,"gracias, a todos",4
intro-data-science-programacion-estadistica-r,1048,excelente curso para principiantes,5
intro-data-science-programacion-estadistica-r,1048,esperamos que pr ximamente desarrollen la continuaci n del curso,5
intro-data-science-programacion-estadistica-r,1048,saludos,5
intro-data-science-programacion-estadistica-r,1049,grand simo material,5
intro-data-science-programacion-estadistica-r,1049,leyendo analizando los videos con calma se logran muchas cosas buenas aprendizaje perenne,5
intro-data-science-programacion-estadistica-r,1050,excelente curso,5
intro-data-science-programacion-estadistica-r,1051,muy bien pero puede mejorarse,4
intro-data-science-programacion-estadistica-r,1051,creo que las funciones matematicas se pudieron ver al principio,4
intro-data-science-programacion-estadistica-r,1051,se hacen ejemplos usando funciones herramientas que no se explican previamente eso confunde,4
intro-data-science-programacion-estadistica-r,1051,hace falta hacer mas practica proyecto,4
intro-data-science-programacion-estadistica-r,1052,curso est muito bem estruturado,4
intro-data-science-programacion-estadistica-r,1052,poss vel obter muitos conceitos e dicas que muitas vezes n,4
intro-data-science-programacion-estadistica-r,1052,tratados em cursos introdut rios mas que,4
intro-data-science-programacion-estadistica-r,1052,essenciais para um uso mais eficiente r,4
intro-data-science-programacion-estadistica-r,1052,uma tima op em l ngua latina podendo ser acompanhado sem grandes problemas mesmo por falantes,4
intro-data-science-programacion-estadistica-r,1052,portugu com pouco dom nio espanhol,4
intro-data-science-programacion-estadistica-r,1053,perfecto,5
intro-data-science-programacion-estadistica-r,1054,muy recomendable,5
intro-data-science-programacion-estadistica-r,1054,es un curso introductorio muy bien estructurado con explicaciones claras concisas agradable el profesor,5
intro-data-science-programacion-estadistica-r,1054,ya es opci n del alumno buscar,5
intro-data-science-programacion-estadistica-r,1054,informaci n en la bibliograf proporcionada seguir practicando en r,5
intro-data-science-programacion-estadistica-r,1054,las tareas son de gran utilidad para comprender el contenido de los videos,5
intro-data-science-programacion-estadistica-r,1054,ojal puedan abrir una segunda parte del curso,5
intro-data-science-programacion-estadistica-r,1055,excelente curso para introducci n al lenguaje r,5
intro-data-science-programacion-estadistica-r,1055,mayor facilidad para hispanohablantes el profesor tiene muy buena energ forma de explicar,5
intro-data-science-programacion-estadistica-r,1055,algunos problemas con la instalaci n de paquetes en r pero supongo que con el tiempo ir n mejorando,5
intro-data-science-programacion-estadistica-r,1055,felicidades por el curso gracias,5
intro-data-science-programacion-estadistica-r,1056,dificil pero con los videos swirl posible,5
intro-data-science-programacion-estadistica-r,1057,es un curso que pesar de ser introductorio expone,5
intro-data-science-programacion-estadistica-r,1057,explica ciertos temas que otros cursos pasan por alto,5
intro-data-science-programacion-estadistica-r,1057,excelente docente las actividades muy din micas enriquecedoras,5
intro-data-science-programacion-estadistica-r,1058,este curso es realente muy bueno,5
intro-data-science-programacion-estadistica-r,1059,el curso estuvo bien pero hubiera gustado que tuviera mas aplicaciones practicas,3
intro-data-science-programacion-estadistica-r,1059,"saludos,alejandro",3
intro-data-science-programacion-estadistica-r,1060,muy bueno super explicado,5
intro-data-science-programacion-estadistica-r,1060,¡claro,5
intro-data-science-programacion-estadistica-r,1060,es de la unam,5
intro-data-science-programacion-estadistica-r,1060,muy bien por todo el equipo que lo hace posible felicidades,5
intro-data-science-programacion-estadistica-r,1061,faltan elementos para autoevaluaci n tipo multi opcion preguntas cerradas,4
intro-data-science-programacion-estadistica-r,1062,muy apropiado para iniciarse e incluso para iniciados no expertos,5
intro-data-science-programacion-estadistica-r,1062,toca los elementos principales suficientes para abordar trabajos de investigaci n con suficiente soltura,5
intro-data-science-programacion-estadistica-r,1062,espero que pronto lancen un curso sobre knitr,5
intro-data-science-programacion-estadistica-r,1063,muy completo el curso las lecciones en r studio muy cticas,5
intro-data-science-programacion-estadistica-r,1064,opino que en cada tarea debiese venir un ejercicio para pensar,4
intro-data-science-programacion-estadistica-r,1064,no simplemente copiar pega esto en la l nea de comandos ya que se vuelven poco desafiantes las tareas,4
intro-data-science-programacion-estadistica-r,1064,espero un curso avanzado de programaci n,4
intro-data-science-programacion-estadistica-r,1064,para comprar el certificado,4
intro-data-science-programacion-estadistica-r,1064,algo tradicional laboralmente til,4
intro-data-science-programacion-estadistica-r,1064,saludos,4
intro-data-science-programacion-estadistica-r,1065,bueno el curso pero hay que correguir algunos errores en los archivos para los ejercicio de ahi muy bueno las explicaciones del profesor en los videos todo bien,3
intro-data-science-programacion-estadistica-r,1065,saludos gracias por dejarnos participar,3
intro-data-science-programacion-estadistica-r,1066,excelente curso muy agradable,4
intro-data-science-programacion-estadistica-r,1067,excelente curso,5
intro-data-science-programacion-estadistica-r,1067,es una buena introducci n r que permite comprender los elementos necesarios para programas,5
intro-data-science-programacion-estadistica-r,1067,entender otros c digos cuando necesites aplicarlo,5
intro-data-science-programacion-estadistica-r,1067,brinda las bases necesarias para aprender,5
intro-data-science-programacion-estadistica-r,1067,programar entender cualquier c digo relativamente sencillo,5
intro-data-science-programacion-estadistica-r,1068,las pr cticas son muy ilustrativas,3
intro-data-science-programacion-estadistica-r,1068,se echan de menos pdf con las lecciones,3
intro-data-science-programacion-estadistica-r,1069,muy bueno,5
intro-data-science-programacion-estadistica-r,1070,buen curso cumple con el objetivo para la introducci n la programaci n,4
intro-data-science-programacion-estadistica-r,1070,el material gu de practicas gusto,4
intro-data-science-programacion-estadistica-r,1070,contiene sin falta los temas que se mencionan en el temario v deos,4
intro-data-science-programacion-estadistica-r,1070,es perfectible en el tema de los v deos pero aun,4
intro-data-science-programacion-estadistica-r,1070,esta bien la transici n durante todo el curso,4
intro-data-science-programacion-estadistica-r,1071,este curso es muy similar al curso r programing de la universidad johns hopkins la ventaja es que este curso esta en espa ol muy bien explicado los videos del instructor,3
intro-data-science-programacion-estadistica-r,1072,excelente curso para iniciarse en r,5
intro-data-science-programacion-estadistica-r,1073,un curso muy recomendado,4
intro-data-science-programacion-estadistica-r,1074,basta mediocre el curso comparado con r programming tambi n de coursera pero de la johns hopkins university,1
intro-data-science-programacion-estadistica-r,1074,doy de baja,1
intro-data-science-programacion-estadistica-r,1075,aprendido en dos semanas lo que,5
intro-data-science-programacion-estadistica-r,1075,hubiera llevado meses de estudiar por mi cuenta,5
intro-data-science-programacion-estadistica-r,1075,gracias,5
intro-data-science-programacion-estadistica-r,1076,interesante pero problem tico instalar swirl,4
intro-data-science-programacion-estadistica-r,1077,toc darme de baja del cur,1
intro-data-science-programacion-estadistica-r,1078,excelente se deberia promover mas aun los cursos de ti programing data science en espa ol,5
intro-data-science-programacion-estadistica-r,1078,felicidades,5
intro-data-science-programacion-estadistica-r,1079,excelente,5
intro-data-science-programacion-estadistica-r,1079,un gran profesor contenido muy organizado claro,5
intro-data-science-programacion-estadistica-r,1080,este curso es genial totalmente interactivo e introduce,5
intro-data-science-programacion-estadistica-r,1080,los estudiantes al fascinante mundo del,5
intro-data-science-programacion-estadistica-r,1080,lisis de datos de una manera pr ctica,5
intro-data-science-programacion-estadistica-r,1080,muy sencilla aunado que su contenido fue desarrollado con asignaciones de tareas que lo hacen muy interesante,5
intro-data-science-programacion-estadistica-r,1081,great course,5
intro-data-science-programacion-estadistica-r,1082,demasiado entretenido,5
machine-learning,1083,great course given passion clarity,5
machine-learning,1083,great listen lot fun programming excersises,5
machine-learning,1083,nicely prepared examples gives good understanding machine learning apply,5
machine-learning,1083,would love continue learning,5
machine-learning,1084,私はソフトエンジニアですが、これまで機械学習という課題に取り組んだことがありませんでした。このコースを受講することで、機械学習に関する知識を得ることができました。まだ機械学習について深く理解できているという自信はありませんが、このコースをやり遂げたことをきっかけにさらなる学習に取り組みたいと思います。,5
machine-learning,1085,excellent,5
machine-learning,1086,very good course,5
machine-learning,1086,vectorisation bit confusing not familiar,5
machine-learning,1087,great course great teacher great level detail applied,5
machine-learning,1088,it was a great course,5
machine-learning,1088,learned important things machine learning course easily,5
machine-learning,1088,gain great foundation deep learning data science,5
machine-learning,1088,would like thank great sir andrew ng,5
machine-learning,1089,i love this course,5
machine-learning,1089,comfortable math understand everything,5
machine-learning,1090,如沐春风,5
machine-learning,1091,think machine learning course quiet challenging although many,4
machine-learning,1091,concepts simple programming octave matlab open source version need dedication,4
machine-learning,1092,excellent course,5
machine-learning,1092,thank professor ng explaining concepts machine learning easy understand manner,5
machine-learning,1093,excellent high level overview machine learning topics,4
machine-learning,1094,great course,5
machine-learning,1094,instructor excellent not explaining concepts importantly pick examples real world applications,5
machine-learning,1094,review questions programming exercises good enhancing understanding concepts,5
machine-learning,1094,understand order course accessible people backgrounds,5
machine-learning,1094,deeper stuff not covered derivations math formulas,5
machine-learning,1094,this is ok,5
