CourseId,Review,Label
machine-learning,easy,5
machine-learning,Very well thought out/designed course and focuses on the student understanding the concept more than a anything. Loved it ! and Prof. Andrew is simply amazing !,5
machine-learning,Worth the investment required for most people these days to learn Octave/Matlab for the programming assignments. Exceptionally clear and the programming assignments are legit. This course is legendary for a reason.,5
machine-learning,A great course. Subject is presented in a very elegant and formal way by professor Ng starting with basic things and advancing with perfect pace to more difficult things. I appreciated the focus on real life work of ML such as evaluating statistical models and optimizing teamwork effort and time.The only problem I found is the quality of audio recording: in a noisy room could be difficult to understand prof. Ng words for a non english speaker.,5
machine-learning,This course is very intresting experiance. Every lecture video connects with quiz and programming excersises very tight. For better and more deep understanding of this course I'm used different books about artificial intellegence and themes in that books were structured like this course. The course makes me more familliar with scientific calculation.,5
machine-learning,I do not have the words that can explain how this course is good *-*,5
machine-learning,"I am an undergrad Computer Engineering student, graduating from Clemson University. I found this course to be extremely intuitive, well-organized, and extremely informative. This is a must-have course for anybody interested in learning about Machine Learning both in general and in specific.",5
machine-learning,"Great course! SOmetimes a bit lengthy, especially when explaning really basic concepts (which should be known by most people) but still fun to watch. Lot to learn for beginners in machine learning.",4
machine-learning,Thank you very much,5
machine-learning,Very practical and up-to-date,5
machine-learning,"In my opinion, the sound quality is quite low and this makes it difficult to follow the lectures smoothly. And I found the current response in the FQA section of the course to this problem very unusefull and discouraging... .I am guessing that the course is not really meant for absolute beginners and some previous knowledge of programming and such is needed. I did not have any knowledge in those areas and I found it hard to follow everything mentioned in the course. So, I switched to another course on a different platform to be able to make the best of my time.",2
machine-learning,thanks！this help me a lot~,5
machine-learning,Fantastic (one word is enough),5
machine-learning,"I've learned so much from this course, thank you, Dr. Andrew!",5
machine-learning,Very good.,5
machine-learning,G,5
machine-learning,Great course. Thank you Andrew!,5
machine-learning,"I learned so much, and it was great to be able to go at your own pace!",5
machine-learning,Good!,5
machine-learning,"Great course. It' gives you a deep knowledege about ML techniques and , diffretens ways to use in real problems.",5
machine-learning,受益良多！谢谢Andrew Ag大神的细心教导！由浅入深，从繁化简，真的是良心！最后看到视频里的Ag和那句Thank you 居然有点感动和不舍~希望机器学习能发展的越来越好，帮助到更多的人吧！！ 我要做的东西也该开始了！加油,5
machine-learning,A great course to learn advance topics in a simple way and the programming exercises are really cool!!,5
machine-learning,The best online learning experience I ever have!,5
machine-learning,"Machine Learning is an excellent course with immediately obvious value and so many possibilities for application to countless types of analysis. This course is an excellent choice for engineers and computer scientists ready to step into the modern world of robotics, big data or even basic experimental/numerical data analysis.",5
machine-learning,It was good to get intuitions about adjusting parameters of various machine learning algorithms.,5
machine-learning,"Thank you teacher, it is a great pleasure to learn this class. Your teaching means a lot to me. Hope your career better and better. I hope one day I can work in your team! (LOL)",5
machine-learning,Excellent course! Far above my expectations (especially for a online one). The embedding of the programming exercises was done in a very professional fashion.,5
machine-learning,Best Machine learning Course,5
machine-learning,"Thank you, it's very helpful.",5
machine-learning,This is a great course and I really enjoyed to learn useful skills from it!,5
machine-learning,Awesome experience,5
machine-learning,"terrificly presented by Andrew. Slides, videos & tutorials presented by him were of utmost importance to help my understanding step by step: from a small/micro problem solving until the bigger picture - more complex systems - resolution. Relevance of the topics is absolutely unquestionable especially nowadays.",5
machine-learning,"Five minus one star for quality of the video and general lack of programming assignment practical help. Those are minor concerns considering the wealth of knowledge, wisdom actually, and passion that Andrew Ng brings to this course few other instructors could provide.",4
machine-learning,"An awesome course!Must do this course...Thanks,Sid.",5
machine-learning,GREAT Course! Thank you Andrew for your excellent videos and thank many other volunteers for your contributions to this wonderful course! It is a great introduction and overview to machine learning. I feel I learned a lot from it.Hope we could have many other courses like this one on coursera!,5
machine-learning,"Excellent. The videos are easy to follow, even for a non-English student. The exercises are also useful and well explained. It was a real satisfaction to participate to this course.",5
machine-learning,A wonderful introduction to machine learning. Accessible enough for a newcomer to be successful and yet challenging enough that you learn and accomplish things.,5
machine-learning,"It was great pleasure to pass through this course. Each lecture week had found new horisons and connections among surrounding data, mathematic apparatus and machine learning technics. The materials are very cohierent and carefully prepared. Thanks to Andrew and his helping collaborators for this opportunity))",5
machine-learning,老师讲课很好，课程安排也是循序渐进，把我带入了山门。非常感谢，老师的无私奉献。,5
machine-learning,Great study,4
machine-learning,It is helpful and prefect！,5
machine-learning,This course is a very nice introduction to machine learning. It also goes some depth into the theory of the algorithms which is good.,5
machine-learning,This is a great course and I have learned a lot from it.,5
machine-learning,excellent intro material to many fields,5
machine-learning,Amazing teaching.,5
machine-learning,This is a very good course. Gives great intuition.,5
machine-learning,"Very good course for beginers in Machine Learning. It was great for me take this course.Particularly, I recommend it",5
machine-learning,BEST INTRO EVER. BEST TEACHER EVER.,5
machine-learning,Thank you!!,5
machine-learning,Thanks a lot.,5
machine-learning,"Such a excellent course, It make AI easier than I thought",5
machine-learning,An exceptional course! Mr. Andrew is an amazing teacher. This course has motivated me to take up Data Science as my future field since I recognized I love the concepts so much.,5
machine-learning,Excellent first course in Machine Learning.,5
machine-learning,Great teaching skill， make difficult things easy.,5
machine-learning,"Nice course, get a lot of useful things about machine learning. Thanks for Andrew Ng.",5
machine-learning,非常好的课程。。。。,5
machine-learning,I am highly satisfied with this course. This course has provided me a quantum jump in my level of knowledge in machine learning. The best part about this course is the simplicity in which a relatively complicated topic is taught. Prof. Andrew Ng is the best!!!,5
machine-learning,"Great course, in-depth explanations of mathematical concepts, while walking through them step by step to enhance understanding. Highly recommended.",5
machine-learning,thanks for Andrew NG and coursera,5
machine-learning,理论性强，实践性没那么强,4
machine-learning,"Really good course for beginners! It touches the theoretical concepts really well. One needs to be focused during 11 weeks in order to understand the course content and finish every task assigned for that week. I would recommend this course in order to understand different techniques used in machine learning, when and where to apply the respective techniques etc.",5
machine-learning,Really nice course!,5
machine-learning,It's really worth spending time to learn from Andrew Ng. He teaches machine learning foundation very clearly. It's really useful for people who want to go into the field of data analysis!!,5
machine-learning,Great course so far.,5
machine-learning,"This course is very good in syllabus, exercises and the structuring of the course over 11 weeks. Learned the basics of various algorithms that industry uses for Machine Learning of their systems. Excited to go in deep of these algorithms and using them in real work.",5
machine-learning,Excelent!,5
machine-learning,Great course given by a great teacher in a great way!!!,5
machine-learning,Very useful course for anyone want to play with Machine Learning,5
machine-learning,"Excellent content, intuition walk through by the professor, example scenarios and adequate exercises to grasp the core machine learning topics.",5
machine-learning,Developed good understanding of basic Machine learning algorithms and more importantly understood when and how to apply them. Professor Andrew also made sure we understood caveats of applying particular techniques and pitfalls to watch out for which would really be useful while solving practical problems and save us a lot of time. Lot of research results has been succinctly put forth which make sure we are ready to use Machine Learning as soon as we finish the course.,5
machine-learning,"Lectures and Assignments were really good, however the quizzes are very challenging. A single question may have 4 true false questions so it is difficult to know which element you got wrong.",4
machine-learning,good course! Nice !,5
machine-learning,"This course has very good content, which helps in understanding what machine learning is, how to write ML algorithms, how to evaluate them and improve their efficiency.",5
machine-learning,感谢Andrew NG老师能够让我接触到这么好的课程，谢谢您，,5
machine-learning,This course help me to understand a little bit more about the options and how a model is build. But is a little too long for someone that is beginning. Would be good to cover less topics but more in deep.,4
machine-learning,It is easy to get started,5
machine-learning,nice lecture,5
machine-learning,MUST TAKE this class if you want to know about machine learning!,5
machine-learning,Thrilling course about one of the main topic of this years. Very well taught with many examples and assignments that help you understand better topic arguments.,5
machine-learning,Useful course with nice projects.,5
machine-learning,Excellent introductory course to Machine Learning. The professor lectures were simple to follow along and offered a good level of detail. Definitely one of the best MOOC I have taken in recent times. I absolutely recommend it.,5
machine-learning,"Thank you, Andrew Ng.",5
machine-learning,"An excellent course in machine learning that goes beyond mere training algorithms and discusses other significant practical machine learning problems such as feature extraction and selection. The course also touches upon project management, resource allocation and decision making in the real-life ML projects.",5
machine-learning,"My first course on Coursera, and it was a pleasure. Professor Ng was aweome, he explained the mathematical background of the algorithms so that everyone could understand it. I will definintely recommend this course to my friends.",5
machine-learning,"If you are interested in machine learning but have a low confidence like me that if you can finally learn machine learning and artificial intelligence's stuff, here is where you must try. How Andrew Ng teach this course is amazing and make you more interested about machine learning..",5
machine-learning,"Great course, thoroughly enjoyable and I learned a lot - thanks!",5
machine-learning,Pretty good introductory course for people with basic engineering or mathematics backgrounds,4
machine-learning,浅显易懂，满分,5
machine-learning,Especially the first few weeks were great and the programming assignments were quite interesting.,4
machine-learning,Probably the best introductory course in Machine Learning. It is very helpful that is focused on the fundamental concepts and not on programming or other trivialities.,5
machine-learning,"Well designed, and digs deep into concepts. The programming assignments and quizzes really help grasp the algorithms better. Prof. Andrew NG is amazing!",5
machine-learning,"Thank a lot Andrew, I've see that you teach us with passion and try to give it to us. For me it's works. Courses are professional, useful and interpretable for anyone who make effort to learn Machine Learning. Merge with Data Science + Big Data specialization, hope the all it's give me a well ad to find a job.Artificial Intelligence will be disrupt more than now our societies, industries, politics and it's with person like you that it's going to go in the right way. I'm French and I promise you that we are almost zero in term of education, politic and vision in Artificial Intelligence (because the only ones left in the USA like Lecun).",5
machine-learning,Very friendly for laymen.,5
machine-learning,Excellent course - thank you!,5
machine-learning,Its great course for starter as well as to gain advanced knowledge around ML. Excellent explanation and assignment to make concepts more concrete,5
machine-learning,This was a great course with clear explanations and great content.,5
machine-learning,非常棒！视频讲解细致，中间还穿插提问环节，就好像在现实中的课堂上；小测题紧扣关键知识点，可以考察出学员对本章的掌握程度；更棒的是编程作业，给出了详尽的问题背景说明及解决提示，有难度却又不是不可克服的，真的很棒！！！,5
machine-learning,I recommend to play the course at the speed x 1.5,5
machine-learning,Very Great Class!,5
machine-learning,"Perfect Teacher, Perfect Course",5
machine-learning,Probably one of the best courses I ever took.,5
machine-learning,"An excellent overview of machine learning techniques, supplemented by programming exercises in Octave or Matlab to reinforce the concepts introduced in the lectures.",4
machine-learning,"The best online course I have ever taken. This along with Functional Programming Principles has really changed my opinion on online classes and its ability to provide higher level education. I learned Machine Learning in College in a traditional classroom and didn't learn as much as I did in this course. Albeit, that was over a decade ago.",5
machine-learning,Totally awesome!!,5
machine-learning,Best Introductory Course to start learning 'Machine Learning'!!,5
machine-learning,I really thank to coursera because I learned lots of things about machine learning with Andrew Ng's excellent lectures. I really recommend this lecture to everyone who is interested in machine learning.Thank you very much!,5
machine-learning,"Excellent course, superbly delivered by Professor Andrew Ng and ably assisted by many selfless mentors, thank you",5
machine-learning,"Exceptionally interesting, well-structured.A great starting point, allowing you to develop your own models quickly.Highly recommended!",5
machine-learning,"I am PHD student and I needed refresh my knowledge in ML. I must say this course is really superb. You can see how particular algorithms are built and also your task is to write them in excercises, so later if you are gonna use toolkit you will be much more confident in what particular algorithm is doing undeer the hood.",5
machine-learning,A course which gives you an idea about how machine learning can be implemented and other dimensions to look into any problem with an automated solution.,5
machine-learning,A very good course. I will recommend it,5
machine-learning,Well explained in-depth tutorial,5
machine-learning,Really interesting and practical course.,5
machine-learning,"Simple and down-to-earth explanations on different machine learning concepts. Thank you, Andrew Sir!",5
machine-learning,Great course that covers theory and practice of Machine Learning. Good fast pace,5
machine-learning,Its a best way to start your machine learning journey.,5
machine-learning,Awesome course,5
machine-learning,Awesome course. Highly recommended.,5
machine-learning,"Very Very Excellent course I have ever taken, I have learned a lot from this course about the machine learning and data mining, It will definitely help me to do further research in this field, to study more in this field",5
machine-learning,You deserve it,5
machine-learning,挺好的,5
machine-learning,I learned a lot.,5
machine-learning,Learn a lot from it!,5
machine-learning,it is good for beginner,5
machine-learning,Just the best start for learning about Machine Learning!,5
machine-learning,Andrew Ng is the best!,5
machine-learning,That was a great class where I learned so many new things about machine learning and ways of applying its concepts. I hope to start to work soon in this field and have success on it. Thank you very much!,5
machine-learning,"Thanks for your sincere lectures, Prof Andrew Ng",5
machine-learning,"The course was organized very well, Andrew care to give the motivation about the topic, the lessons are divided into easy to understand parts, and the hands on programming assignment reinforce my understanding about the topic. The course also give practical applicability of the algorithms and what is more practical to do in real life",5
machine-learning,"With the help of the great teacher and the great community, I learned a lot about basic, and some more advanced ML concepts, as well as their practical implementation, which I found very interesting and useful for my further education.",5
machine-learning,"Teaches you concepts of regression, basics to start of with Machine Learning. Assignments could be slightly modified and applied to many real life problems. If one can find a real time project, and apply the concepts they learn from this course they can make total use of it.",4
machine-learning,Good balance between theory and practice.,5
machine-learning,Excellent Introductory Material,5
machine-learning,I would be a useful if this course teaches about the existing models present in Matlab/octave and not writing rigorous codes every time for analyzing data.,4
machine-learning,"Using Octave, is an easy way to mentally access the algorithms behind these machine learning techniques.",5
machine-learning,Very good introduction to machine learning. Gives background on different types of algorithms and applications as well as ways to improve and modify it to better fit the task at hand,5
machine-learning,This is a very helpful course.,5
machine-learning,"My start in machine learning! Thank you, Andrew Ng!",5
machine-learning,Good for beginners.,5
machine-learning,"It's a good course for the beginner of machine learning, but it's also a little easy to people who want to learn more.",5
machine-learning,"A very useful course. Andrew has raised my expectations for online courses, and has spoilt me with his thoroughly planned and organised lectures.",5
machine-learning,Excellent Introduction to Machine Learning. Now I can move on to learn additional topics!,5
machine-learning,Worth a wait. I am privileged to learn ML course online under highly qualified and reputed Mr. Andrew Ng.,5
machine-learning,Excellent course. Outlines general principles and advises on practical implementations. Gentle learning curve.,5
machine-learning,Fantastic course to understand the concepts and get you going. Nothing is assumed as to easy to focus on by Andrew Ng and he teaches even the basic concepts without skipping them.,5
machine-learning,非常适合入门的课程，很感谢,5
machine-learning,A machine learning course unlike any other.,5
machine-learning,"This is the best course in Machine Learning. I really liked the way Prof. Andrew Ng, explained all the topics in this course.",5
machine-learning,Excellent course. I look forward to Professor Ng's next course now that he is moving on in his career from Baidu.,5
machine-learning,Awesome course for beginners in machine learning!!!!!!,5
machine-learning,Simply awesome.,5
machine-learning,非常好，受益匪浅,5
machine-learning,I found this course as the best to start in Machine Learning frield very informative and well structred,5
machine-learning,One of the best courses I have ever attended.,5
machine-learning,Thankyou Prof. Andrew Ng for your lectures. I learned a lot. The lectures are really good for a kickstart in machine learning for a beginner. Great Course.,5
machine-learning,"Amazing, fast paced yet instructive enough to learn.",4
machine-learning,it is a great course!,5
machine-learning,Excellent Start to the machine learning world,5
machine-learning,"I salute the way Prof. Andrew NG teaches the Machine Learning course. He is a Legend in explaining the concepts in simple, crystal clear approach with lots of analysis on the concepts. His Quiz questions and Programming assignments are really a drill to ensure our understanding. Prof. Andrew is my role model in how to teach a concept. Thank You Sir.",5
machine-learning,"Excellent course to introduce topics in Machine Learning. However, more independent work would be needed to actually gain experience in building a high-grade machine learning application.",5
machine-learning,Very informative and engaging!,5
machine-learning,Great course to attend! It allowed me to discover machine learning algorithms and to see I use some variant of those algorithms in other mathematical problems in my job and studies. Andrew is a great pedagogue and it was a pleasure to listen his explanations.I did like the fact that there was an emphasis on debugging and improving the performance of algorithms. I am now looking forward to learn more and practice machine learning in the future.,5
machine-learning,Great course for first exposure to machine learning!,5
machine-learning,This is an excellent introduction to the subject of machine learning. The Matlab/R exercises give are a great way of practicing the subjects studied during the video lectures. I highly recommend this course for the beginners. It might be too basic for people already familiar with the subject.,5
machine-learning,It is a great course with many interesting topics. Professor Andrew Ng explains the course in a manner that makes it easy to follow. Thanks Professor.,5
machine-learning,This is a well taught and very informative course and I would highly recommend it to anyone wanting to get into machine learning.,5
machine-learning,"The course is informative and well structured. Prof. Andrew elucidates and explains the concepts, the ins and outs of the algorithms in a very simple and understandable form. I highly recommend this course for all the machine learning enthusiasts.",5
machine-learning,"Excellent course. You will learn about and apply many concrete machine learning algorithms (neural networks, linear and logistic regression, anomaly detection and others). The programming exercises are crucial: it's where you actually see whether you have understood the videos. The exercise sheets are very detailed - you can tell that the teaching team knows where the pain points are (e.g. vectorization). If you want to go deeper into the mathematics, check the corresponding Stanford course (CS229). My favorite part of the course is all the tips and tricks on how to apply machine learning in the real world (e.g. error analysis, ceiling analysis).",5
machine-learning,My background is in maths and computer sciences but I had no notion of machine learning. I found this course to be an very interesting introduction to the topic. The assignments are good and the teacher is super inspiring. I absolutely recommend this course.,5
machine-learning,An amazing approach of machine learning subjects. The exercises and explanations also help us to achieve a good understanding of the main elements of machine learning techniques. Excellent course.,5
machine-learning,This was an exceptional course. It had all the rigor but it never felt intimidating. Thanks to the the teacher to put it up so nicely.,5
machine-learning,Best course ever!!!!!. Learned lot of things. Thank You Andrew NG.,5
machine-learning,very useful and the class is well designed for learning,5
machine-learning,wonderful course!!!!!,5
machine-learning,One of the best course for machine learning on internet,5
machine-learning,"The course is really excellent for beginners in machine learning, especially that it's not that hard to understand the materials as long as following the professor's instructions.",5
machine-learning,Excellent course,5
machine-learning,A Surprising coursera for primer,5
machine-learning,Learn a lot from this course.,5
machine-learning,Spending time to learn this course is worth.,5
machine-learning,Amazing Stuff.. Takes you from nothing to everything..,5
machine-learning,Good :),5
machine-learning,Author spent a lot of time to prepare the course material. The knowledge can be easily applied in practice.,5
machine-learning,"Great introduction to the field. Develops a nice, intuitive sense of various topics in ML.",5
machine-learning,Professor Ng does a great job at explaining low-level implementations of popular supervised and unsupervised learning techniques. He also teaches about diagnostics that can be used to determine where an engineer's time is best spent to improve an algorithm. The hands-on programming exercises force you to really understand what is going on behind the scenes of these powerful algorithms. A must take class if you are studying machine learning on your own.,5
machine-learning,This course was really well made. It will give oyu the chance to program and implement the key feature and algorith of machine learning. Definitely will recommend to anybody trying to get into machine learning,5
machine-learning,最喜欢的是老师给的很多关于机器学习实践中的方法与建议，图形化数据集，图形化代价函数，快速模型搭建测试，评估模块的性能，等等。真的受益匪浅，感谢老师。,5
machine-learning,很棒,5
machine-learning,Very helpful for a new starter,5
machine-learning,"Amazing course with indepth explanation on core math, parameter tuning and its effects on training the model as well. Must do course for budding machine learning engineers.",5
machine-learning,"One of the best experiences I've ever had learning. I would recommend this course to anyone out there who is interested in AI, or data science, or just wants to learn new stuff. It's fun, exciting, and challenging at times, but well worth it.",5
machine-learning,It is an awesome course. Thank you Andrew Ng !!,5
machine-learning,"A very good starter on Machine Learning. Very well taught! Awesome videos, practical use cases and intriguing programming exercises. Highly recommend for anyone looking to step into a future in ML. Had great fun completing this course.",5
machine-learning,Very very good!,5
machine-learning,Excellent course. Thank you very much Dr Ng.,5
machine-learning,It is a great in depth course for learning machine learning.,5
machine-learning,Great course to start machine learning,5
machine-learning,A great learning experience.,5
machine-learning,Not a course for beginners.,2
machine-learning,Good course for a beginner.,5
machine-learning,Best starter course for Machine Learning!,5
machine-learning,very helpul course,5
machine-learning,"Amazing course. Prof Ng explains complex concepts in such an easy and understandable way. The course materials are very complete and mentors are very helpful. Everything was done so anyone can actually go through the whole course even if it doesn't have deep knowledge about calculus, statistics or programming. Thank you very much!",5
machine-learning,"This was a phenomenal course. Professor Ng has a very approachable style, and the material is surprisingly easy to pick up, even if you lack a background in linear algebra or calculus. The programming exercises could be a bit redundant at times, but that helped the material sink in. There were also excellent optional exercises to help learn how to apply the techniques more deeply. Overall and excellent course and well worth the time investment.",5
machine-learning,A really nice guide to machine learning. I've starting seeing myself as a machine which was programmed with some algorithms to predict the accuracy of a particular decision and therefore humans are so much intelligent and best at their work. They learn like machines do. They have predictive models built inside them. Thank you for this knowledge.,5
machine-learning,"This course covers the nuts and bolts behind the various machine learning algorithm. It abstracts the learner from the complex maths , while providing good exercises to implement the algorithms in octave, as well as giving a understanding of each parameter of the algorithm, which can help the implementer tune it better. Engineer's paradise.",5
machine-learning,Great course! Very well explained and good exercises,5
machine-learning,Andrew Ng is L.E.G.E.N.D. Course is a must take for those who want to learn ML. :),5
machine-learning,Very good introduction to Machine Learning domain,5
machine-learning,"Andrew Ng is an excellent teacher! He makes the material approachable and excites you about learning new ideas and strategies. Fully recommend this course for anyone interested in machine learning. My math was 18 years rusty, only having done mostly basic algebra in writing computer software, but was able to follow the math outlined in his course, no problems.",5
machine-learning,非常棒的入门课程，从0到1的学习，十分感谢Andrew Ng的贡献！,5
machine-learning,Thanks NG,5
machine-learning,"Really insightful course providing valuable learning about machine learning concepts and algorithm implementation, highly recommended!",5
machine-learning,Andrew is a great teacher and explains the topics very well.,5
machine-learning,实用性很好，对于编程来说，是个很好的教程。只不过里面缺少一些理论推导，对于想要理解公式的同学来说，不是个好选择。只适合机器学习入门，了解什么是机器学习。,4
machine-learning,"Exceptional lecturer , thanks Sir",5
machine-learning,Excellent course. It will help you design machine learning systems.,5
machine-learning,"Great classes, Great assignaments, Great Mentors, Great Course",5
machine-learning,Good course for learning,5
machine-learning,very easy to understand,5
machine-learning,"Great course! Engaging videos and excellent teaching. In addition, the topics are explained in a clear way and with extra care in complex points.",5
machine-learning,This is great course. I am really grateful toAndrew Ng for this amazing course.,5
machine-learning,The way Professor Ng explains everything along with the mathematical intuition is really unique.,5
machine-learning,This is an awesome course! I get a very fruitful knowledge. Professor Andrew explain very clearly and easy for student like me to follow.,5
machine-learning,"An excellent course. Andrew is great at explaining the ""intuition"" behind the algorithms. There is of course some complex maths, but you can skirt round it to a certain extent.",5
machine-learning,Excellent course. Andrew Ng explains it clearly and easily. A large number of examples and interesting practical tasks.,5
machine-learning,The course Machine Learning is very good.,5
machine-learning,"great course, very well explained, didactic and pratical. I appreciated programming assignments to test algorithms. Maybe a final bigger exercise would have been a great finish. Thank you Andrew Ng.",5
machine-learning,Great learning,5
machine-learning,There are many usable examples in this course. Introduce me how machine learning works.,5
machine-learning,Easy to follow. Very clear plots. The course content is very flexible. Both good for beginners to understand and give extra space for the proficient to improve skills.,5
machine-learning,A firsthand essential course to get started in doing practical ML. The course is useful.,5
machine-learning,"Well organised, good practical exercises. I think it could be a good idea to use python as an alternative to make the programming exercises, as the ""scaffoldings"" for each one are really well prepared for the student, and it's only necessary to write a few code lines.",4
machine-learning,Great introductory course for machine learning.Well organized.,5
machine-learning,This was a challenging and rewarding course for me. The coursework and instructor videos really made me focus for the last two months to work hard and learn new concepts.,5
machine-learning,Love the instruction/instructor and felt like I learned quite a bit! Thanks so much for sharing your knowledge with the world :),5
machine-learning,One of the best Machine Learning Lecture,5
machine-learning,This course helps a lot in understanding concepts of machine learning and covers required tools to quickly apply machine learning to solve the seemingly difficult problems in the beginning. I would highly recommend this tool for the folks who want to begin understanding the domain of machine learning and interested in building the expertise.,5
machine-learning,"Absolutely amazing! I had a chance to study Machine Learning in 2002 for my master degree. After that, I worked for a couple of big companies here in Brazil, but unfortunatelly I didn't have the opportuny to keep in touch with ML. In 2014, I decided to start my own company to help people to transform their business with their data. So, this course fits like a glove for me. I definately will buy the certificate to try to encourages people like Andrew to make more courses like that. Andrew you're absolutely fantastic!! You have the gift of teaching and you're helping a lot people that are involved with ML. So, thanks and regards: Guilherme Timoteo.",5
machine-learning,I loved the course. I was new to machine learning but this course gave me good view of machine learning.,5
machine-learning,The audio quality can be better.,4
machine-learning,Great course!!!!,5
machine-learning,Excellent course with interesting assignments that gives thorough understanding of involved concepts. Thank you Ng Sir .,5
machine-learning,"This is one of the most amazing courses I have ever taken!I immensely appreciate the amount of scientific rigour that the course projects on every lesson. All the material is very well prepared, and the way that it is structured had leaded me understand non-trivial concepts incrementally.I appreciate a lot the amount of effort behind this course. Thank you very much!",5
machine-learning,"The course involved continuously active participation from me via in-built quizzes, programming assignments in Matlab and a voluntary review submission of the video lectures. The course is highly recommended to anyone who wants to get introduced to many different algorithms and tools that are available to engineers exploring the machine learning sector. To make it just a little more challenging, I could recommend a complete programming exercise at the end of all the lectures where the only information the student has is the data, and he has to figure out how to proceed with it. This can most likely be put as an optional exercise. Overall, a very pleasant course delivery and good course material.",5
machine-learning,I have enjoyed a lot doing this course. Everything has been explained clearly and the exercices have been really helpful to absorb every topic on the lectures. I would recommend it to everyone interested in some way in Machine Learning.,5
machine-learning,It was great learning for latest and currently demanding technology.,5
machine-learning,非常好的课程，不愧是机器学习入门经典,5
machine-learning,"This was a wonderful course and I am so excited to have finally completed it. With specific examples on real-world application and the hands-on learning with programming assignments in MATLAB/Octave, this course has offered a very detailed and comprehensive foundation for me. I consider this investment of time to yield far-reaching benefits in my career ahead.Sincere thanks to Prof. Andrew Ng and the others associated with this course offering for this valuable knowledge sharing !",5
machine-learning,"Excellent course, lots of very useful techniques. Thanks!",5
machine-learning,Enjoyed all modules. Would love to have a bit more detailed discussion on Neural networks and SVM to have a better intuition!,5
machine-learning,"Very good introduction, consistent.",5
machine-learning,"simply awesome, mathematical concepts behind ml are explained in fairly easy manner. If you are new to this area of study (machine learning) I would recommend to take this course.",5
machine-learning,help me a lot,5
machine-learning,堪称经典,5
machine-learning,Excellent and easy to understand,5
machine-learning,"What a great course, fantastic professor, engaging on all levels. I learnt a bit and now really excited to learn even more. This was great!",5
machine-learning,"Great course. Highly recommended.Covers lots of major topics in Machine Learning. Explains topics as well as some of the mathematics behind them. Prepares you in a way that is beyond simply 'learning how to use a ML package.'The only downside is that the programming exercises are a bit too 'plug and play' with most major components done for you. Also, the course uses MATLAB/Octave instead of R or Python.",5
machine-learning,A very inttuitive way to understand the principles of Machine Learning. The covered material is usefull and can be used in many practical ways. I did not like so much that you need to use Octave/Matlab.,4
machine-learning,Wonderful content,5
machine-learning,One of the best online course I have ever taken. Helped me a lot in academics and also my other projects. Has also inspired me to consider Machine learning as my specialization topic,5
machine-learning,It is a very interesting subject and the lectures are very understandable and not boring at all!,5
machine-learning,"Great course, perfect mix of theory and praxis.",5
machine-learning,"Excellent course! Although the course may be a little bit easy, it's a suitable course for a machine learning beginnner. Thanks.",5
machine-learning,"Excellent course! I learned a lot and Andrew Ng is a really good ""online teacher""! Highly recommended!",5
machine-learning,"This teacher is amazing. He makes this looks easy, and in fact he does explain it in a very simple way. Best teacher in this field. Thanks for your patience, and for everything.",5
machine-learning,This course is fantastic . It gives insights into various machine learning techniques its applications and implementation. Thoroughly enjoyed the course,5
machine-learning,完美的课程，深入浅出，对我的各个方面都有提升吗，很有意义的学习体验！,5
machine-learning,"The course is very interesting. The explanations are clear, exercises are very useful to apply and understand better what is explained in the class. I really recommend this course to anybody who wants a good introduction to machine learning.",5
machine-learning,Great stuff.,5
machine-learning,A really great course. It really explains a wide variety of technics and algorithms to developing a machine learning system,5
machine-learning,"This course is a great place to start developing your knowledge and intuition around machine learning. I've learned different many different algorithms, error analysis, and troubleshooting techniques. This is definitely a great place to embark your journey into machine learning. Many thanks to Professor Ng's teaching and great practical advices.",5
machine-learning,Brilliant course. The epitome of a successful online university course.,5
machine-learning,"Very good course, I've much pleasure",5
machine-learning,The material covered in the course provided a very good introduction to Machine learning algorithms and its applications. The programming assignments were not difficult but interesting and had a lot of scope to play around with. The quizzes were challenging and tested well on the course material. I feel like I can dive deeper into machine learning after taking this course. The advice provided by Prof. Andrew regarding how to approach real-world machine learning problems were very helpful.,5
machine-learning,A person willing to start a career in machine learning should definitely pursue this course its worth it.,5
machine-learning,Amazing intro to Machine Learning at amazing gradual pace!,5
machine-learning,"Awesome course and most of all, an awesome tutor Andrew Ng.",5
machine-learning,"Great course (and pretty ""easy"")! Andrew, Coursera and Stanford - you did amazing job! Hope to meet you in person one day. All the best.",5
machine-learning,"Despite the fact that the most in-demand course is free of cost, Prof Andrew Ng teaches it as best as it can be taught to beginners (like me), who does not know anything about machine learning (altought have to know at-least basic to intermediate maths concepts). The explanation of complex mathematical algorithms and concepts are made very simple and interesting... I hope this turns out to be beneficial and practically useful for me as i progress thought the course.*At the time of writing this review i am currently in week 5. Successfully completed all 4 weeks but in 2 months.",5
machine-learning,"Firstly, an extraordinary course that's offered for free ! My heartfelt gratitude to prof. Ng.",4
machine-learning,"My first class on Coursera! I really learned a lot and enjoyed taking this class by Prof. Andrew Ng. He's an excellent professor and his industry experience and academic depth really shows. He has knack for simplifying complex ideas and highlighting what's important. The programming assignments were challenging and the quizzes made sure you understood the nuances and details of key points. Overall, I really like the Coursera online teaching platform.",5
